"id_user","id_tempat","nama_tempat","kota","kategori","tarif","rating_tempat","latitude","longitude"
"165","178","Goa Pindul","Yogyakarta","Cagar Alam","40000","1","-7.9339721","110.6519660"
"165","160","Pasar Kebon Empring Bintaran","Yogyakarta","Pusat Perbelanjaan","0","2","-7.8363205","110.4575806"
"165","153","Pantai Kukup","Yogyakarta","Bahari","10000","1","-8.1338763","110.5548349"
"165","204","Desa Wisata Pulesari","Yogyakarta","Taman Hiburan","0","5","-7.6258806","110.3716980"
"166","153","Pantai Kukup","Yogyakarta","Bahari","10000","3","-8.1338763","110.5548349"
"166","151","Desa Wisata Kelor","Yogyakarta","Taman Hiburan","0","1","-7.6410258","110.3622794"
"166","168","Pantai Timang","Yogyakarta","Bahari","10000","5","-8.1759266","110.6624196"
"166","141","Bunker Kaliadem Merapi","Yogyakarta","Cagar Alam","3000","4","-7.5829198","110.4476816"
"166","131","Watu Lumbung","Yogyakarta","Cagar Alam","5000","4","-7.9924379","110.3177780"
"166","95","Desa Wisata Sungai Code Jogja Kota","Yogyakarta","Taman Hiburan","0","3","-7.8229089","110.3756894"
"166","190","Pantai Samas","Yogyakarta","Bahari","4000","4","-8.0045535","110.2703756"
"166","168","Pantai Timang","Yogyakarta","Bahari","10000","4","-8.1759266","110.6624196"
"167","113","Gedung Agung Yogyakarta","Yogyakarta","Budaya","0","4","-7.8001506","110.3637507"
"167","105","Candi Donotirto","Yogyakarta","Budaya","0","5","-7.7955613","110.3612095"
"167","191","Pantai Drini","Yogyakarta","Bahari","10000","4","-8.1384509","110.5775220"
"167","155","Pantai Ngobaran","Yogyakarta","Bahari","5000","2","-8.1184844","110.5028785"
"167","90","Kampung Wisata Taman Sari","Yogyakarta","Taman Hiburan","5000","4","-7.8100673","110.3594581"
"167","118","Museum Sonobudoyo Unit I","Yogyakarta","Budaya","5000","4","-7.8024499","110.3639555"
"167","150","Wisata Kraton Jogja","Yogyakarta","Budaya","7000","4","-7.8067535","110.3636659"
"167","203","Galaxy Waterpark Jogja","Yogyakarta","Taman Hiburan","40000","3","-7.8159633","110.4136917"
"167","86","Keraton Yogyakarta","Yogyakarta","Budaya","15000","2","-7.8052845","110.3642031"
"167","147","Bentara Budaya Yogyakarta (BBY)","Yogyakarta","Budaya","0","1","-7.7857242","110.3746954"
"168","160","Pasar Kebon Empring Bintaran","Yogyakarta","Pusat Perbelanjaan","0","5","-7.8363205","110.4575806"
"168","136","Grojogan Watu Purbo Bangunrejo","Yogyakarta","Taman Hiburan","10000","4","-7.6340172","110.3383700"
"168","96","Alun Alun Selatan Yogyakarta","Yogyakarta","Taman Hiburan","0","4","-7.8116719","110.3632380"
"168","203","Galaxy Waterpark Jogja","Yogyakarta","Taman Hiburan","40000","3","-7.8159633","110.4136917"
"168","155","Pantai Ngobaran","Yogyakarta","Bahari","5000","4","-8.1184844","110.5028785"
"168","148","Goa Rancang Kencono","Yogyakarta","Cagar Alam","5000","4","-7.9492612","110.4926511"
"168","162","Kampung Wisata Dipowinatan","Yogyakarta","Budaya","220000","2","-7.8105529","110.3704987"
"168","127","Blue Lagoon Jogja","Yogyakarta","Taman Hiburan","10000","2","-7.7044358","110.4502600"
"168","202","Pantai Ngandong","Yogyakarta","Bahari","10000","4","-8.1464230","110.6061408"
"168","199","Pantai Sedahan","Yogyakarta","Bahari","5000","2","-8.1978943","110.7208535"
"168","164","Pintoe Langit Dahromo","Yogyakarta","Cagar Alam","2500","4","-7.9136080","110.4377830"
"168","91","Situs Warungboto","Yogyakarta","Taman Hiburan","0","3","-7.8102685","110.3931513"
"169","131","Watu Lumbung","Yogyakarta","Cagar Alam","5000","1","-7.9924379","110.3177780"
"169","180","Pantai Depok Jogja","Yogyakarta","Bahari","10000","3","-8.0137087","110.2914777"
"169","125","Alun-alun Utara Keraton Yogyakarta","Yogyakarta","Budaya","0","5","-7.8038975","110.3644232"
"169","153","Pantai Kukup","Yogyakarta","Bahari","10000","2","-8.1338763","110.5548349"
"169","161","Bukit Paralayang, Watugupit","Yogyakarta","Cagar Alam","5000","4","-8.0268551","110.3459122"
"169","206","Wisata Kaliurang","Yogyakarta","Cagar Alam","8000","5","-7.6120675","110.4205209"
"169","183","Jogja Bay Pirates Adventure Waterpark","Yogyakarta","Taman Hiburan","150000","4","-7.7478461","110.4188754"
"169","109","Hutan Pinus Pengger","Yogyakarta","Taman Hiburan","3000","3","-7.8704832","110.4599108"
"170","198","Pantai Greweng","Yogyakarta","Bahari","5000","2","-8.1978644","110.7186216"
"170","201","Pantai Kesirat","Yogyakarta","Bahari","5000","2","-8.0961535","110.4350483"
"170","208","Taman Sungai Mudal","Yogyakarta","Cagar Alam","10000","2","-7.7628136","110.1161626"
"170","193","Candi Sewu","Yogyakarta","Budaya","50000","5","-7.7439217","110.4929095"
"170","165","Green Village Gedangsari","Yogyakarta","Taman Hiburan","2000","2","-7.8130940","110.6155710"
"170","155","Pantai Ngobaran","Yogyakarta","Bahari","5000","1","-8.1184844","110.5028785"
"170","201","Pantai Kesirat","Yogyakarta","Bahari","5000","4","-8.0961535","110.4350483"
"170","160","Pasar Kebon Empring Bintaran","Yogyakarta","Pusat Perbelanjaan","0","3","-7.8363205","110.4575806"
"170","101","Kampung Wisata Sosro Menduran","Yogyakarta","Budaya","0","1","-7.7921900","110.3621510"
"171","166","Kebun Teh Nglinggo","Yogyakarta","Cagar Alam","6000","2","-7.6470540","110.1414699"
"171","86","Keraton Yogyakarta","Yogyakarta","Budaya","15000","4","-7.8052845","110.3642031"
"171","138","Jogja Exotarium","Yogyakarta","Taman Hiburan","20000","2","-7.7280356","110.3591712"
"171","181","Pantai Sundak","Yogyakarta","Bahari","5000","5","-8.1470720","110.6079043"
"171","191","Pantai Drini","Yogyakarta","Bahari","10000","4","-8.1384509","110.5775220"
"171","181","Pantai Sundak","Yogyakarta","Bahari","5000","1","-8.1470720","110.6079043"
"171","95","Desa Wisata Sungai Code Jogja Kota","Yogyakarta","Taman Hiburan","0","2","-7.8229089","110.3756894"
"171","115","Monumen Sanapati","Yogyakarta","Budaya","15000","5","-7.7881728","110.3715403"
"172","166","Kebun Teh Nglinggo","Yogyakarta","Cagar Alam","6000","5","-7.6470540","110.1414699"
"172","175","Museum Ullen Sentalu","Yogyakarta","Budaya","100000","1","-7.5978656","110.4233959"
"172","93","Gembira Loka Zoo","Yogyakarta","Cagar Alam","60000","2","-7.8062344","110.3967977"
"172","182","Hutan Mangrove Kulon Progo","Yogyakarta","Bahari","5000","5","-7.8933459","110.0198257"
"172","210","Pantai Congot","Yogyakarta","Bahari","3000","3","-7.9075425","110.0535658"
"172","181","Pantai Sundak","Yogyakarta","Bahari","5000","2","-8.1470720","110.6079043"
"172","183","Jogja Bay Pirates Adventure Waterpark","Yogyakarta","Taman Hiburan","150000","4","-7.7478461","110.4188754"
"172","180","Pantai Depok Jogja","Yogyakarta","Bahari","10000","3","-8.0137087","110.2914777"
"172","129","Bukit Lintang Sewu","Yogyakarta","Taman Hiburan","2000","4","-7.9157997","110.4366436"
"172","133","Puncak Kebun Buah Mangunan","Yogyakarta","Taman Hiburan","5000","3","-7.9413718","110.4247345"
"172","142","Ledok Sambi","Yogyakarta","Cagar Alam","0","2","-7.6470943","110.4280998"
"172","148","Goa Rancang Kencono","Yogyakarta","Cagar Alam","5000","2","-7.9492612","110.4926511"
"172","148","Goa Rancang Kencono","Yogyakarta","Cagar Alam","5000","4","-7.9492612","110.4926511"
"172","134","Desa Wisata Gamplong","Yogyakarta","Taman Hiburan","10000","4","-7.8055232","110.2374676"
"173","154","Pantai Ngrawe (Mesra)","Yogyakarta","Bahari","10000","2","-8.1333389","110.5537405"
"173","109","Hutan Pinus Pengger","Yogyakarta","Taman Hiburan","3000","2","-7.8704832","110.4599108"
"173","123","Kampung Wisata Rejowinangun","Yogyakarta","Budaya","0","3","-7.8152776","110.3988359"
"173","206","Wisata Kaliurang","Yogyakarta","Cagar Alam","8000","3","-7.6120675","110.4205209"
"173","133","Puncak Kebun Buah Mangunan","Yogyakarta","Taman Hiburan","5000","1","-7.9413718","110.4247345"
"173","118","Museum Sonobudoyo Unit I","Yogyakarta","Budaya","5000","5","-7.8024499","110.3639555"
"173","98","Taman Pelangi Yogyakarta","Yogyakarta","Taman Hiburan","15000","1","-7.7505259","110.3687049"
"173","193","Candi Sewu","Yogyakarta","Budaya","50000","4","-7.7439217","110.4929095"
"173","177","Pantai Parangtritis","Yogyakarta","Bahari","10000","4","-8.0246080","110.3298045"
"174","115","Monumen Sanapati","Yogyakarta","Budaya","15000","2","-7.7881728","110.3715403"
"174","107","Bangsal Pagelaran","Yogyakarta","Budaya","5000","2","-7.8052843","110.3642137"
"174","207","Heha Sky View","Yogyakarta","Taman Hiburan","15000","2","-7.8496144","110.4783240"
"174","115","Monumen Sanapati","Yogyakarta","Budaya","15000","1","-7.7881728","110.3715403"
"174","126","Pantai Goa Cemara","Yogyakarta","Bahari","4000","2","-7.9994230","110.2489630"
"174","183","Jogja Bay Pirates Adventure Waterpark","Yogyakarta","Taman Hiburan","150000","3","-7.7478461","110.4188754"
"174","128","Gumuk Pasir Parangkusumo","Yogyakarta","Taman Hiburan","0","5","-8.0173266","110.3180791"
"174","148","Goa Rancang Kencono","Yogyakarta","Cagar Alam","5000","2","-7.9492612","110.4926511"
"174","172","Pantai Indrayanti","Yogyakarta","Bahari","10000","5","-8.1508415","110.6129852"
"174","144","Goa Jomblang","Yogyakarta","Cagar Alam","500000","4","-8.0281562","110.6383307"
"174","142","Ledok Sambi","Yogyakarta","Cagar Alam","0","1","-7.6470943","110.4280998"
"174","207","Heha Sky View","Yogyakarta","Taman Hiburan","15000","5","-7.8496144","110.4783240"
"174","210","Pantai Congot","Yogyakarta","Bahari","3000","4","-7.9075425","110.0535658"
"174","114","The Lost World Castle","Yogyakarta","Taman Hiburan","30000","2","-7.6041648","110.4510042"
"174","152","Pantai Patihan","Yogyakarta","Bahari","5000","5","-7.9977780","110.2449113"
"174","108","Embung Tambakboyo","Yogyakarta","Taman Hiburan","0","1","-7.7562270","110.4150131"
"175","149","Goa Cerme","Yogyakarta","Cagar Alam","3000","2","-7.9794413","110.3803114"
"175","156","Pantai Pulang Sawal","Yogyakarta","Bahari","10000","2","-8.1506589","110.6126311"
"175","170","Candi Borobudur","Yogyakarta","Budaya","50000","4","-7.6078738","110.2037513"
"175","96","Alun Alun Selatan Yogyakarta","Yogyakarta","Taman Hiburan","0","4","-7.8116719","110.3632380"
"175","209","Pantai Sanglen","Yogyakarta","Bahari","10000","1","-8.1367456","110.5716362"
"175","154","Pantai Ngrawe (Mesra)","Yogyakarta","Bahari","10000","2","-8.1333389","110.5537405"
"175","153","Pantai Kukup","Yogyakarta","Bahari","10000","3","-8.1338763","110.5548349"
"175","175","Museum Ullen Sentalu","Yogyakarta","Budaya","100000","3","-7.5978656","110.4233959"
"175","196","Pantai Ngrenehan","Yogyakarta","Bahari","3000","5","-8.1211475","110.5142337"
"175","119","Lava Bantal","Yogyakarta","Budaya","5000","1","-7.8081518","110.4595183"
"175","123","Kampung Wisata Rejowinangun","Yogyakarta","Budaya","0","1","-7.8152776","110.3988359"
"175","200","Pantai Watu Kodok","Yogyakarta","Bahari","5000","3","-8.1370556","110.5746611"
"175","158","Pantai Pok Tunggal","Yogyakarta","Bahari","10000","3","-8.1554468","110.6217582"
"176","196","Pantai Ngrenehan","Yogyakarta","Bahari","3000","3","-8.1211475","110.5142337"
"176","126","Pantai Goa Cemara","Yogyakarta","Bahari","4000","4","-7.9994230","110.2489630"
"176","182","Hutan Mangrove Kulon Progo","Yogyakarta","Bahari","5000","4","-7.8933459","110.0198257"
"176","132","Air Terjun Kedung Pedut","Yogyakarta","Cagar Alam","20000","5","-7.7699875","110.1210707"
"176","100","Taman Budaya Yogyakarta","Yogyakarta","Budaya","0","5","-7.8001041","110.3676579"
"176","170","Candi Borobudur","Yogyakarta","Budaya","50000","5","-7.6078738","110.2037513"
"177","201","Pantai Kesirat","Yogyakarta","Bahari","5000","5","-8.0961535","110.4350483"
"177","158","Pantai Pok Tunggal","Yogyakarta","Bahari","10000","3","-8.1554468","110.6217582"
"177","119","Lava Bantal","Yogyakarta","Budaya","5000","1","-7.8081518","110.4595183"
"177","197","Pantai Jungwok","Yogyakarta","Bahari","5000","4","-8.1978220","110.7123397"
"177","173","Pantai Nglambor","Yogyakarta","Bahari","10000","1","-8.1827028","110.6792399"
"177","129","Bukit Lintang Sewu","Yogyakarta","Taman Hiburan","2000","4","-7.9157997","110.4366436"
"177","100","Taman Budaya Yogyakarta","Yogyakarta","Budaya","0","5","-7.8001041","110.3676579"
"178","151","Desa Wisata Kelor","Yogyakarta","Taman Hiburan","0","5","-7.6410258","110.3622794"
"178","94","Sumur Gumuling","Yogyakarta","Taman Hiburan","7000","2","-7.8087911","110.3591825"
"178","100","Taman Budaya Yogyakarta","Yogyakarta","Budaya","0","4","-7.8001041","110.3676579"
"178","160","Pasar Kebon Empring Bintaran","Yogyakarta","Pusat Perbelanjaan","0","3","-7.8363205","110.4575806"
"178","127","Blue Lagoon Jogja","Yogyakarta","Taman Hiburan","10000","2","-7.7044358","110.4502600"
"178","139","Puncak Gunung Api Purba - Nglanggeran","Yogyakarta","Cagar Alam","10000","1","-7.8412530","110.5430560"
"178","156","Pantai Pulang Sawal","Yogyakarta","Bahari","10000","3","-8.1506589","110.6126311"
"178","166","Kebun Teh Nglinggo","Yogyakarta","Cagar Alam","6000","1","-7.6470540","110.1414699"
"178","95","Desa Wisata Sungai Code Jogja Kota","Yogyakarta","Taman Hiburan","0","5","-7.8229089","110.3756894"
"178","94","Sumur Gumuling","Yogyakarta","Taman Hiburan","7000","1","-7.8087911","110.3591825"
"178","145","Desa Wisata Rumah Domes/Teletubbies","Yogyakarta","Taman Hiburan","5000","4","-7.8136085","110.5033442"
"178","188","Pantai Sadranan","Yogyakarta","Bahari","10000","5","-8.1456680","110.6043914"
"178","189","Pantai Nguluran","Yogyakarta","Bahari","10000","4","-8.1060061","110.4618655"
"178","193","Candi Sewu","Yogyakarta","Budaya","50000","2","-7.7439217","110.4929095"
"178","122","Watu Goyang","Yogyakarta","Budaya","2500","3","-7.9274086","110.4120586"
"178","168","Pantai Timang","Yogyakarta","Bahari","10000","4","-8.1759266","110.6624196"
"178","131","Watu Lumbung","Yogyakarta","Cagar Alam","5000","1","-7.9924379","110.3177780"
"179","210","Pantai Congot","Yogyakarta","Bahari","3000","1","-7.9075425","110.0535658"
"179","145","Desa Wisata Rumah Domes/Teletubbies","Yogyakarta","Taman Hiburan","5000","2","-7.8136085","110.5033442"
"179","163","Watu Mabur Mangunan","Yogyakarta","Cagar Alam","2500","2","-7.9471210","110.4410000"
"179","123","Kampung Wisata Rejowinangun","Yogyakarta","Budaya","0","1","-7.8152776","110.3988359"
"179","185","Pantai Krakal","Yogyakarta","Bahari","10000","2","-8.1450190","110.5998857"
"179","195","Pantai Jogan","Yogyakarta","Bahari","5000","5","-8.1801350","110.6763715"
"180","106","Kawasan Malioboro","Yogyakarta","Taman Hiburan","0","3","-7.7931670","110.3655238"
"180","133","Puncak Kebun Buah Mangunan","Yogyakarta","Taman Hiburan","5000","1","-7.9413718","110.4247345"
"180","138","Jogja Exotarium","Yogyakarta","Taman Hiburan","20000","5","-7.7280356","110.3591712"
"180","208","Taman Sungai Mudal","Yogyakarta","Cagar Alam","10000","3","-7.7628136","110.1161626"
"180","174","Pasar Beringharjo","Yogyakarta","Pusat Perbelanjaan","0","1","-7.7987943","110.3674430"
"181","137","Wisata Alam Kalibiru","Yogyakarta","Cagar Alam","20000","4","-7.8057305","110.1279690"
"181","111","Puncak Pinus Becici","Yogyakarta","Taman Hiburan","3000","2","-7.9020355","110.4374627"
"181","189","Pantai Nguluran","Yogyakarta","Bahari","10000","1","-8.1060061","110.4618655"
"181","87","Sindu Kusuma Edupark (SKE)","Yogyakarta","Taman Hiburan","20000","2","-7.7672973","110.3542486"
"181","195","Pantai Jogan","Yogyakarta","Bahari","5000","1","-8.1801350","110.6763715"
"182","89","De Mata Museum Jogja","Yogyakarta","Budaya","50000","5","-7.8163156","110.3871442"
"182","176","Museum Gunung Merapi","Yogyakarta","Budaya","10000","4","-7.6159272","110.4243329"
"182","152","Pantai Patihan","Yogyakarta","Bahari","5000","3","-7.9977780","110.2449113"
"182","197","Pantai Jungwok","Yogyakarta","Bahari","5000","3","-8.1978220","110.7123397"
"182","85","Taman Pintar Yogyakarta","Yogyakarta","Taman Hiburan","6000","1","-7.8006715","110.3676551"
"183","130","Studio Alam Gamplong","Yogyakarta","Taman Hiburan","10000","5","-7.8057936","110.2367304"
"183","136","Grojogan Watu Purbo Bangunrejo","Yogyakarta","Taman Hiburan","10000","3","-7.6340172","110.3383700"
"183","119","Lava Bantal","Yogyakarta","Budaya","5000","3","-7.8081518","110.4595183"
"183","142","Ledok Sambi","Yogyakarta","Cagar Alam","0","1","-7.6470943","110.4280998"
"183","186","Pantai Glagah","Yogyakarta","Bahari","5000","4","-7.9119427","110.0647339"
"183","199","Pantai Sedahan","Yogyakarta","Bahari","5000","2","-8.1978943","110.7208535"
"183","179","Candi Ratu Boko","Yogyakarta","Budaya","75000","1","-7.7705416","110.4894158"
"183","104","Tebing Breksi","Yogyakarta","Budaya","20000","3","-7.7815714","110.5045827"
"183","190","Pantai Samas","Yogyakarta","Bahari","4000","4","-8.0045535","110.2703756"
"183","143","Seribu Batu Songgo Langit","Yogyakarta","Cagar Alam","2000","5","-7.9310984","110.4309190"
"183","107","Bangsal Pagelaran","Yogyakarta","Budaya","5000","5","-7.8052843","110.3642137"
"184","89","De Mata Museum Jogja","Yogyakarta","Budaya","50000","3","-7.8163156","110.3871442"
"184","186","Pantai Glagah","Yogyakarta","Bahari","5000","4","-7.9119427","110.0647339"
"184","150","Wisata Kraton Jogja","Yogyakarta","Budaya","7000","3","-7.8067535","110.3636659"
"184","87","Sindu Kusuma Edupark (SKE)","Yogyakarta","Taman Hiburan","20000","4","-7.7672973","110.3542486"
"184","87","Sindu Kusuma Edupark (SKE)","Yogyakarta","Taman Hiburan","20000","4","-7.7672973","110.3542486"
"184","125","Alun-alun Utara Keraton Yogyakarta","Yogyakarta","Budaya","0","1","-7.8038975","110.3644232"
"184","90","Kampung Wisata Taman Sari","Yogyakarta","Taman Hiburan","5000","3","-7.8100673","110.3594581"
"184","126","Pantai Goa Cemara","Yogyakarta","Bahari","4000","1","-7.9994230","110.2489630"
"184","192","Air Terjun Sri Gethuk","Yogyakarta","Cagar Alam","15000","2","-7.9431780","110.4892400"
"184","208","Taman Sungai Mudal","Yogyakarta","Cagar Alam","10000","4","-7.7628136","110.1161626"
"184","171","Candi Ijo","Yogyakarta","Budaya","5000","3","-7.7838276","110.5118987"
"184","103","Tugu Pal Putih Jogja","Yogyakarta","Taman Hiburan","0","4","-7.7829437","110.3670548"
"184","201","Pantai Kesirat","Yogyakarta","Bahari","5000","5","-8.0961535","110.4350483"
"184","198","Pantai Greweng","Yogyakarta","Bahari","5000","3","-8.1978644","110.7186216"
"184","167","Geoforest Watu Payung Turunan","Yogyakarta","Cagar Alam","0","3","-7.9742940","110.4364363"
"184","173","Pantai Nglambor","Yogyakarta","Bahari","10000","3","-8.1827028","110.6792399"
"185","184","Pantai Sepanjang","Yogyakarta","Bahari","10000","1","-8.1366656","110.5659962"
"185","123","Kampung Wisata Rejowinangun","Yogyakarta","Budaya","0","1","-7.8152776","110.3988359"
"185","173","Pantai Nglambor","Yogyakarta","Bahari","10000","3","-8.1827028","110.6792399"
"185","150","Wisata Kraton Jogja","Yogyakarta","Budaya","7000","3","-7.8067535","110.3636659"
"185","128","Gumuk Pasir Parangkusumo","Yogyakarta","Taman Hiburan","0","4","-8.0173266","110.3180791"
"185","126","Pantai Goa Cemara","Yogyakarta","Bahari","4000","5","-7.9994230","110.2489630"
"185","90","Kampung Wisata Taman Sari","Yogyakarta","Taman Hiburan","5000","5","-7.8100673","110.3594581"
"185","104","Tebing Breksi","Yogyakarta","Budaya","20000","1","-7.7815714","110.5045827"
"185","187","Pantai Siung","Yogyakarta","Bahari","10000","2","-8.1818233","110.6832394"
"185","106","Kawasan Malioboro","Yogyakarta","Taman Hiburan","0","1","-7.7931670","110.3655238"
"185","176","Museum Gunung Merapi","Yogyakarta","Budaya","10000","1","-7.6159272","110.4243329"
"185","200","Pantai Watu Kodok","Yogyakarta","Bahari","5000","3","-8.1370556","110.5746611"
"185","124","Kauman Pakualaman Yogyakarta","Yogyakarta","Budaya","0","2","-7.8010347","110.3751922"
"185","144","Goa Jomblang","Yogyakarta","Cagar Alam","500000","4","-8.0281562","110.6383307"
"186","88","Museum Benteng Vredeburg Yogyakarta","Yogyakarta","Budaya","3000","1","-7.8002016","110.3663044"
"186","158","Pantai Pok Tunggal","Yogyakarta","Bahari","10000","5","-8.1554468","110.6217582"
"186","138","Jogja Exotarium","Yogyakarta","Taman Hiburan","20000","1","-7.7280356","110.3591712"
"186","146","Bukit Wisata Pulepayung","Yogyakarta","Cagar Alam","10000","5","-7.8001106","110.1238954"
"186","127","Blue Lagoon Jogja","Yogyakarta","Taman Hiburan","10000","4","-7.7044358","110.4502600"
"186","97","Monumen Yogya Kembali","Yogyakarta","Budaya","15000","4","-7.7495904","110.3696068"
"186","174","Pasar Beringharjo","Yogyakarta","Pusat Perbelanjaan","0","2","-7.7987943","110.3674430"
"187","143","Seribu Batu Songgo Langit","Yogyakarta","Cagar Alam","2000","3","-7.9310984","110.4309190"
"187","162","Kampung Wisata Dipowinatan","Yogyakarta","Budaya","220000","3","-7.8105529","110.3704987"
"187","133","Puncak Kebun Buah Mangunan","Yogyakarta","Taman Hiburan","5000","3","-7.9413718","110.4247345"
"187","210","Pantai Congot","Yogyakarta","Bahari","3000","2","-7.9075425","110.0535658"
"187","174","Pasar Beringharjo","Yogyakarta","Pusat Perbelanjaan","0","1","-7.7987943","110.3674430"
"187","106","Kawasan Malioboro","Yogyakarta","Taman Hiburan","0","5","-7.7931670","110.3655238"
"187","198","Pantai Greweng","Yogyakarta","Bahari","5000","2","-8.1978644","110.7186216"
"187","102","Monumen Batik Yogyakarta","Yogyakarta","Budaya","40000","3","-7.8011159","110.3646172"
"187","118","Museum Sonobudoyo Unit I","Yogyakarta","Budaya","5000","3","-7.8024499","110.3639555"
"188","132","Air Terjun Kedung Pedut","Yogyakarta","Cagar Alam","20000","1","-7.7699875","110.1210707"
"188","179","Candi Ratu Boko","Yogyakarta","Budaya","75000","1","-7.7705416","110.4894158"
"188","203","Galaxy Waterpark Jogja","Yogyakarta","Taman Hiburan","40000","1","-7.8159633","110.4136917"
"188","207","Heha Sky View","Yogyakarta","Taman Hiburan","15000","3","-7.8496144","110.4783240"
"188","177","Pantai Parangtritis","Yogyakarta","Bahari","10000","3","-8.0246080","110.3298045"
"188","167","Geoforest Watu Payung Turunan","Yogyakarta","Cagar Alam","0","4","-7.9742940","110.4364363"
"188","146","Bukit Wisata Pulepayung","Yogyakarta","Cagar Alam","10000","2","-7.8001106","110.1238954"
"188","118","Museum Sonobudoyo Unit I","Yogyakarta","Budaya","5000","4","-7.8024499","110.3639555"
"189","201","Pantai Kesirat","Yogyakarta","Bahari","5000","5","-8.0961535","110.4350483"
"189","187","Pantai Siung","Yogyakarta","Bahari","10000","5","-8.1818233","110.6832394"
"189","155","Pantai Ngobaran","Yogyakarta","Bahari","5000","5","-8.1184844","110.5028785"
"189","89","De Mata Museum Jogja","Yogyakarta","Budaya","50000","1","-7.8163156","110.3871442"
"189","173","Pantai Nglambor","Yogyakarta","Bahari","10000","1","-8.1827028","110.6792399"
"189","204","Desa Wisata Pulesari","Yogyakarta","Taman Hiburan","0","2","-7.6258806","110.3716980"
"189","197","Pantai Jungwok","Yogyakarta","Bahari","5000","4","-8.1978220","110.7123397"
"189","108","Embung Tambakboyo","Yogyakarta","Taman Hiburan","0","5","-7.7562270","110.4150131"
"189","162","Kampung Wisata Dipowinatan","Yogyakarta","Budaya","220000","1","-7.8105529","110.3704987"
"189","87","Sindu Kusuma Edupark (SKE)","Yogyakarta","Taman Hiburan","20000","2","-7.7672973","110.3542486"
"189","115","Monumen Sanapati","Yogyakarta","Budaya","15000","5","-7.7881728","110.3715403"
"189","173","Pantai Nglambor","Yogyakarta","Bahari","10000","3","-8.1827028","110.6792399"
"190","166","Kebun Teh Nglinggo","Yogyakarta","Cagar Alam","6000","4","-7.6470540","110.1414699"
"190","120","Bukit Panguk Kediwung","Yogyakarta","Budaya","250000","5","-7.9583695","110.4407622"
"190","210","Pantai Congot","Yogyakarta","Bahari","3000","5","-7.9075425","110.0535658"
"190","208","Taman Sungai Mudal","Yogyakarta","Cagar Alam","10000","4","-7.7628136","110.1161626"
"190","184","Pantai Sepanjang","Yogyakarta","Bahari","10000","5","-8.1366656","110.5659962"
"190","170","Candi Borobudur","Yogyakarta","Budaya","50000","1","-7.6078738","110.2037513"
"190","140","Bendung Lepen","Yogyakarta","Taman Hiburan","0","3","-7.8316668","110.3945119"
"190","105","Candi Donotirto","Yogyakarta","Budaya","0","2","-7.7955613","110.3612095"
"190","89","De Mata Museum Jogja","Yogyakarta","Budaya","50000","5","-7.8163156","110.3871442"
"190","124","Kauman Pakualaman Yogyakarta","Yogyakarta","Budaya","0","1","-7.8010347","110.3751922"
"191","178","Goa Pindul","Yogyakarta","Cagar Alam","40000","3","-7.9339721","110.6519660"
"191","181","Pantai Sundak","Yogyakarta","Bahari","5000","1","-8.1470720","110.6079043"
"191","178","Goa Pindul","Yogyakarta","Cagar Alam","40000","5","-7.9339721","110.6519660"
"191","159","Hutan Pinus Asri","Yogyakarta","Cagar Alam","2500","1","-7.9209209","110.4355651"
"191","200","Pantai Watu Kodok","Yogyakarta","Bahari","5000","4","-8.1370556","110.5746611"
"191","106","Kawasan Malioboro","Yogyakarta","Taman Hiburan","0","4","-7.7931670","110.3655238"
"192","197","Pantai Jungwok","Yogyakarta","Bahari","5000","1","-8.1978220","110.7123397"
"192","187","Pantai Siung","Yogyakarta","Bahari","10000","5","-8.1818233","110.6832394"
"192","179","Candi Ratu Boko","Yogyakarta","Budaya","75000","4","-7.7705416","110.4894158"
"192","180","Pantai Depok Jogja","Yogyakarta","Bahari","10000","4","-8.0137087","110.2914777"
"192","155","Pantai Ngobaran","Yogyakarta","Bahari","5000","1","-8.1184844","110.5028785"
"192","101","Kampung Wisata Sosro Menduran","Yogyakarta","Budaya","0","2","-7.7921900","110.3621510"
"192","150","Wisata Kraton Jogja","Yogyakarta","Budaya","7000","2","-7.8067535","110.3636659"
"192","107","Bangsal Pagelaran","Yogyakarta","Budaya","5000","2","-7.8052843","110.3642137"
"192","114","The Lost World Castle","Yogyakarta","Taman Hiburan","30000","4","-7.6041648","110.4510042"
"192","155","Pantai Ngobaran","Yogyakarta","Bahari","5000","4","-8.1184844","110.5028785"
"192","116","Jurang Tembelan Kanigoro","Yogyakarta","Taman Hiburan","2500","3","-7.9401065","110.4300062"
"192","154","Pantai Ngrawe (Mesra)","Yogyakarta","Bahari","10000","5","-8.1333389","110.5537405"
"192","115","Monumen Sanapati","Yogyakarta","Budaya","15000","1","-7.7881728","110.3715403"
"193","210","Pantai Congot","Yogyakarta","Bahari","3000","1","-7.9075425","110.0535658"
"193","158","Pantai Pok Tunggal","Yogyakarta","Bahari","10000","4","-8.1554468","110.6217582"
"193","133","Puncak Kebun Buah Mangunan","Yogyakarta","Taman Hiburan","5000","2","-7.9413718","110.4247345"
"193","173","Pantai Nglambor","Yogyakarta","Bahari","10000","5","-8.1827028","110.6792399"
"193","141","Bunker Kaliadem Merapi","Yogyakarta","Cagar Alam","3000","4","-7.5829198","110.4476816"
"193","109","Hutan Pinus Pengger","Yogyakarta","Taman Hiburan","3000","3","-7.8704832","110.4599108"
